sign,class,ordinal,gt_path,prediction_path,left_evaluated,right_evaluated
Regen,~0,13,data/smplx_gt/Regen/00276.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_138.obj,True,True
Regen,~0,14,data/smplx_gt/Regen/00280.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_140.obj,True,True
Regen,~0,15,data/smplx_gt/Regen/00284.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_142.obj,True,True
Regen,~0,16,data/smplx_gt/Regen/00288.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_144.obj,True,True
Regen,~0,17,data/smplx_gt/Regen/00292.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_146.obj,True,True
Regen,~0,18,data/smplx_gt/Regen/00296.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_148.obj,True,True
Regen,~0,19,data/smplx_gt/Regen/00300.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_150.obj,True,True
Regen,~0,20,data/smplx_gt/Regen/00304.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_152.obj,True,True
Regen,~0,21,data/smplx_gt/Regen/00308.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_154.obj,True,True
Regen,~0,22,data/smplx_gt/Regen/00312.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_156.obj,True,True
Regen,~0,23,data/smplx_gt/Regen/00316.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_158.obj,True,True
Regen,~0,24,data/smplx_gt/Regen/00320.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_160.obj,True,True
Regen,~0,25,data/smplx_gt/Regen/00324.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_162.obj,True,True
Regen,~0,26,data/smplx_gt/Regen/00328.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_164.obj,True,True
Regen,~0,27,data/smplx_gt/Regen/00332.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_166.obj,True,True
Regen,~0,28,data/smplx_gt/Regen/00336.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_168.obj,True,True
Regen,~0,29,data/smplx_gt/Regen/00340.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_170.obj,True,True
Regen,~0,30,data/smplx_gt/Regen/00344.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_172.obj,True,True
Regen,~0,31,data/smplx_gt/Regen/00348.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_174.obj,True,True
Regen,~0,32,data/smplx_gt/Regen/00352.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_176.obj,True,True
Regen,~0,33,data/smplx_gt/Regen/00356.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_178.obj,True,True
Regen,~0,34,data/smplx_gt/Regen/00360.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_180.obj,True,True
Regen,~0,35,data/smplx_gt/Regen/00364.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_182.obj,True,True
Regen,~0,36,data/smplx_gt/Regen/00368.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_184.obj,True,True
Regen,~0,37,data/smplx_gt/Regen/00372.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_186.obj,True,True
Regen,~0,38,data/smplx_gt/Regen/00376.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_188.obj,True,True
SauerWuetend,0,0,data/smplx_gt/SauerWuetend/00294.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_147.obj,False,True
SauerWuetend,0,1,data/smplx_gt/SauerWuetend/00298.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_149.obj,False,True
SauerWuetend,0,2,data/smplx_gt/SauerWuetend/00302.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_151.obj,False,True
SauerWuetend,0,3,data/smplx_gt/SauerWuetend/00306.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_153.obj,False,True
SauerWuetend,0,4,data/smplx_gt/SauerWuetend/00310.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_155.obj,False,True
SauerWuetend,0,5,data/smplx_gt/SauerWuetend/00314.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_157.obj,False,True
SauerWuetend,0,6,data/smplx_gt/SauerWuetend/00318.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_159.obj,False,True
SauerWuetend,0,7,data/smplx_gt/SauerWuetend/00322.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_161.obj,False,True
SauerWuetend,0,8,data/smplx_gt/SauerWuetend/00326.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_163.obj,False,True
SauerWuetend,0,9,data/smplx_gt/SauerWuetend/00330.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_165.obj,False,True
SauerWuetend,0,10,data/smplx_gt/SauerWuetend/00334.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_167.obj,False,True
SauerWuetend,0,11,data/smplx_gt/SauerWuetend/00338.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_169.obj,False,True
SauerWuetend,0,12,data/smplx_gt/SauerWuetend/00342.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_171.obj,False,True
SauerWuetend,0,13,data/smplx_gt/SauerWuetend/00346.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_173.obj,False,True
SauerWuetend,0,14,data/smplx_gt/SauerWuetend/00350.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_175.obj,False,True
SauerWuetend,0,15,data/smplx_gt/SauerWuetend/00354.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_177.obj,False,True
SauerWuetend,0,16,data/smplx_gt/SauerWuetend/00358.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_179.obj,False,True
SauerWuetend,0,17,data/smplx_gt/SauerWuetend/00362.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_181.obj,False,True
SauerWuetend,0,18,data/smplx_gt/SauerWuetend/00366.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_183.obj,False,True
SauerWuetend,0,19,data/smplx_gt/SauerWuetend/00370.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_185.obj,False,True
SauerWuetend,0,20,data/smplx_gt/SauerWuetend/00374.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_187.obj,False,True
SauerWuetend,0,21,data/smplx_gt/SauerWuetend/00378.obj,outputs/method_hamer/SauerWuetend/smplifyx/meshes/low_189.obj,False,True
Schnee,~0,0,data/smplx_gt/Schnee/00318.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_159.obj,True,True
Schnee,~0,1,data/smplx_gt/Schnee/00322.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_161.obj,True,True
Schnee,~0,2,data/smplx_gt/Schnee/00326.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_163.obj,True,True
Schnee,~0,3,data/smplx_gt/Schnee/00330.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_165.obj,True,True
Schnee,~0,4,data/smplx_gt/Schnee/00334.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_167.obj,True,True
Schnee,~0,5,data/smplx_gt/Schnee/00338.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_169.obj,True,True
Schnee,~0,6,data/smplx_gt/Schnee/00342.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_171.obj,True,True
Schnee,~0,7,data/smplx_gt/Schnee/00346.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_173.obj,True,True
Schnee,~0,8,data/smplx_gt/Schnee/00350.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_175.obj,True,True
Schnee,~0,9,data/smplx_gt/Schnee/00354.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_177.obj,True,True
Schnee,~0,10,data/smplx_gt/Schnee/00358.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_179.obj,True,True
Schnee,~0,11,data/smplx_gt/Schnee/00362.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_181.obj,True,True
Schnee,~0,12,data/smplx_gt/Schnee/00366.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_183.obj,True,True
Schnee,~0,13,data/smplx_gt/Schnee/00370.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_185.obj,True,True
Schnee,~0,14,data/smplx_gt/Schnee/00374.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_187.obj,True,True
Schnee,~0,15,data/smplx_gt/Schnee/00378.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_189.obj,True,True
Schnee,~0,16,data/smplx_gt/Schnee/00382.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_191.obj,True,True
Schnee,~0,17,data/smplx_gt/Schnee/00386.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_193.obj,True,True
Schnee,~0,18,data/smplx_gt/Schnee/00390.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_195.obj,True,True
Schnee,~0,19,data/smplx_gt/Schnee/00394.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_197.obj,True,True
Schnee,~0,20,data/smplx_gt/Schnee/00398.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_199.obj,True,True
Schnee,~0,21,data/smplx_gt/Schnee/00402.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_201.obj,True,True
Schnee,~0,22,data/smplx_gt/Schnee/00406.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_203.obj,True,True
Schnee,~0,23,data/smplx_gt/Schnee/00410.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_205.obj,True,True
Schnee,~0,24,data/smplx_gt/Schnee/00414.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_207.obj,True,True
Schnee,~0,25,data/smplx_gt/Schnee/00418.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_209.obj,True,True
Schnee,~0,26,data/smplx_gt/Schnee/00422.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_211.obj,True,True
Schnee,~0,27,data/smplx_gt/Schnee/00426.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_213.obj,True,True
Schnee,~0,28,data/smplx_gt/Schnee/00430.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_215.obj,True,True
Schnee,~0,29,data/smplx_gt/Schnee/00434.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_217.obj,True,True
Schnee,~0,30,data/smplx_gt/Schnee/00438.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_219.obj,True,True
Schnee,~0,31,data/smplx_gt/Schnee/00442.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_221.obj,True,True
Schnee,~0,32,data/smplx_gt/Schnee/00446.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_223.obj,True,True
Schnee,~0,33,data/smplx_gt/Schnee/00450.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_225.obj,True,True
Schnee,~0,34,data/smplx_gt/Schnee/00454.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_227.obj,True,True
Schnee,~0,35,data/smplx_gt/Schnee/00458.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_229.obj,True,True
Schnee,~0,36,data/smplx_gt/Schnee/00462.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_231.obj,True,True
Schnee,~0,37,data/smplx_gt/Schnee/00466.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_233.obj,True,True
Schnee,~0,38,data/smplx_gt/Schnee/00470.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_235.obj,True,True
Schnee,~0,39,data/smplx_gt/Schnee/00474.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_237.obj,True,True
Schnee,~0,40,data/smplx_gt/Schnee/00478.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_239.obj,True,True
Schnee,~0,41,data/smplx_gt/Schnee/00482.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_241.obj,True,True
Schnee,~0,42,data/smplx_gt/Schnee/00486.obj,outputs/method_hamer/Schnee/smplifyx/meshes/low_243.obj,True,True
Schreiben,~0,0,data/smplx_gt/Schreiben/00242.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_121.obj,True,True
Schreiben,~0,1,data/smplx_gt/Schreiben/00246.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_123.obj,True,True
Schreiben,~0,2,data/smplx_gt/Schreiben/00250.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_125.obj,True,True
Schreiben,~0,3,data/smplx_gt/Schreiben/00254.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_127.obj,True,True
Schreiben,~0,4,data/smplx_gt/Schreiben/00258.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_129.obj,True,True
Schreiben,~0,5,data/smplx_gt/Schreiben/00262.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_131.obj,True,True
Schreiben,~0,6,data/smplx_gt/Schreiben/00266.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_133.obj,True,True
Schreiben,~0,7,data/smplx_gt/Schreiben/00270.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_135.obj,True,True
Schreiben,~0,8,data/smplx_gt/Schreiben/00274.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_137.obj,True,True
Schreiben,~0,9,data/smplx_gt/Schreiben/00278.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_139.obj,True,True
Schreiben,~0,10,data/smplx_gt/Schreiben/00282.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_141.obj,True,True
Schreiben,~0,11,data/smplx_gt/Schreiben/00286.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_143.obj,True,True
Schreiben,~0,12,data/smplx_gt/Schreiben/00290.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_145.obj,True,True
Schreiben,~0,13,data/smplx_gt/Schreiben/00294.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_147.obj,True,True
Schreiben,~0,14,data/smplx_gt/Schreiben/00298.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_149.obj,True,True
Schreiben,~0,15,data/smplx_gt/Schreiben/00302.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_151.obj,True,True
Schreiben,~0,16,data/smplx_gt/Schreiben/00306.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_153.obj,True,True
Schreiben,~0,17,data/smplx_gt/Schreiben/00310.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_155.obj,True,True
Schreiben,~0,18,data/smplx_gt/Schreiben/00314.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_157.obj,True,True
Schreiben,~0,19,data/smplx_gt/Schreiben/00318.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_159.obj,True,True
Schreiben,~0,20,data/smplx_gt/Schreiben/00322.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_161.obj,True,True
Schreiben,~0,21,data/smplx_gt/Schreiben/00326.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_163.obj,True,True
Schreiben,~0,22,data/smplx_gt/Schreiben/00330.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_165.obj,True,True
Schreiben,~0,23,data/smplx_gt/Schreiben/00334.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_167.obj,True,True
Schreiben,~0,24,data/smplx_gt/Schreiben/00338.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_169.obj,True,True
Schreiben,~0,25,data/smplx_gt/Schreiben/00342.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_171.obj,True,True
Schreiben,~0,26,data/smplx_gt/Schreiben/00346.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_173.obj,True,True
Schreiben,~0,27,data/smplx_gt/Schreiben/00350.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_175.obj,True,True
Schreiben,~0,28,data/smplx_gt/Schreiben/00354.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_177.obj,True,True
Schreiben,~0,29,data/smplx_gt/Schreiben/00358.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_179.obj,True,True
Schreiben,~0,30,data/smplx_gt/Schreiben/00362.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_181.obj,True,True
Schreiben,~0,31,data/smplx_gt/Schreiben/00366.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_183.obj,True,True
Schreiben,~0,32,data/smplx_gt/Schreiben/00370.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_185.obj,True,True
Schreiben,~0,33,data/smplx_gt/Schreiben/00374.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_187.obj,True,True
Schreiben,~0,34,data/smplx_gt/Schreiben/00378.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_189.obj,True,True
Schreiben,~0,35,data/smplx_gt/Schreiben/00382.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_191.obj,True,True
Schreiben,~0,36,data/smplx_gt/Schreiben/00386.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_193.obj,True,True
Schreiben,~0,37,data/smplx_gt/Schreiben/00390.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_195.obj,True,True
Schreiben,~0,38,data/smplx_gt/Schreiben/00394.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_197.obj,True,True
Schreiben,~0,39,data/smplx_gt/Schreiben/00398.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_199.obj,True,True
Schreiben,~0,40,data/smplx_gt/Schreiben/00402.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_201.obj,True,True
Schreiben,~0,41,data/smplx_gt/Schreiben/00406.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_203.obj,True,True
Schreiben,~0,42,data/smplx_gt/Schreiben/00410.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_205.obj,True,True
Schreiben,~0,43,data/smplx_gt/Schreiben/00414.obj,outputs/method_hamer/Schreiben/smplifyx/meshes/low_207.obj,True,True
Schwach,~0,0,data/smplx_gt/Schwach/00276.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_138.obj,True,True
Schwach,~0,1,data/smplx_gt/Schwach/00280.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_140.obj,True,True
Schwach,~0,2,data/smplx_gt/Schwach/00284.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_142.obj,True,True
Schwach,~0,3,data/smplx_gt/Schwach/00288.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_144.obj,True,True
Schwach,~0,4,data/smplx_gt/Schwach/00292.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_146.obj,True,True
Schwach,~0,5,data/smplx_gt/Schwach/00296.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_148.obj,True,True
Schwach,~0,6,data/smplx_gt/Schwach/00300.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_150.obj,True,True
Schwach,~0,7,data/smplx_gt/Schwach/00304.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_152.obj,True,True
Schwach,~0,8,data/smplx_gt/Schwach/00308.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_154.obj,True,True
Schwach,~0,9,data/smplx_gt/Schwach/00312.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_156.obj,True,True
Schwach,~0,10,data/smplx_gt/Schwach/00316.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_158.obj,True,True
Schwach,~0,11,data/smplx_gt/Schwach/00320.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_160.obj,True,True
Schwach,~0,12,data/smplx_gt/Schwach/00324.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_162.obj,True,True
Schwach,~0,13,data/smplx_gt/Schwach/00328.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_164.obj,True,True
Schwach,~0,14,data/smplx_gt/Schwach/00332.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_166.obj,True,True
Schwach,~0,15,data/smplx_gt/Schwach/00336.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_168.obj,True,True
Schwach,~0,16,data/smplx_gt/Schwach/00340.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_170.obj,True,True
Schwach,~0,17,data/smplx_gt/Schwach/00344.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_172.obj,True,True
Schwach,~0,18,data/smplx_gt/Schwach/00348.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_174.obj,True,True
Schwach,~0,19,data/smplx_gt/Schwach/00352.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_176.obj,True,True
Schwach,~0,20,data/smplx_gt/Schwach/00356.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_178.obj,True,True
Schwach,~0,21,data/smplx_gt/Schwach/00360.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_180.obj,True,True
Schwach,~0,22,data/smplx_gt/Schwach/00364.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_182.obj,True,True
Schwach,~0,23,data/smplx_gt/Schwach/00368.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_184.obj,True,True
Schwach,~0,24,data/smplx_gt/Schwach/00372.obj,outputs/method_hamer/Schwach/smplifyx/meshes/low_186.obj,True,True
Schwer,~0,0,data/smplx_gt/Schwer/00314.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_157.obj,True,True
Schwer,~0,1,data/smplx_gt/Schwer/00318.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_159.obj,True,True
Schwer,~0,2,data/smplx_gt/Schwer/00322.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_161.obj,True,True
Schwer,~0,3,data/smplx_gt/Schwer/00326.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_163.obj,True,True
Schwer,~0,4,data/smplx_gt/Schwer/00330.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_165.obj,True,True
Schwer,~0,5,data/smplx_gt/Schwer/00334.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_167.obj,True,True
Schwer,~0,6,data/smplx_gt/Schwer/00338.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_169.obj,True,True
Schwer,~0,7,data/smplx_gt/Schwer/00342.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_171.obj,True,True
Schwer,~0,8,data/smplx_gt/Schwer/00346.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_173.obj,True,True
Schwer,~0,9,data/smplx_gt/Schwer/00350.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_175.obj,True,True
Schwer,~0,10,data/smplx_gt/Schwer/00354.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_177.obj,True,True
Schwer,~0,11,data/smplx_gt/Schwer/00358.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_179.obj,True,True
Schwer,~0,12,data/smplx_gt/Schwer/00362.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_181.obj,True,True
Schwer,~0,13,data/smplx_gt/Schwer/00366.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_183.obj,True,True
Schwer,~0,14,data/smplx_gt/Schwer/00370.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_185.obj,True,True
Schwer,~0,15,data/smplx_gt/Schwer/00374.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_187.obj,True,True
Schwer,~0,16,data/smplx_gt/Schwer/00378.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_189.obj,True,True
Schwer,~0,17,data/smplx_gt/Schwer/00382.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_191.obj,True,True
Schwer,~0,18,data/smplx_gt/Schwer/00386.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_193.obj,True,True
Schwer,~0,19,data/smplx_gt/Schwer/00390.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_195.obj,True,True
Schwer,~0,20,data/smplx_gt/Schwer/00394.obj,outputs/method_hamer/Schwer/smplifyx/meshes/low_197.obj,True,True
Sonne,0,0,data/smplx_gt/Sonne/00296.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_148.obj,False,True
Sonne,0,1,data/smplx_gt/Sonne/00300.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_150.obj,False,True
Sonne,0,2,data/smplx_gt/Sonne/00304.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_152.obj,False,True
Sonne,0,3,data/smplx_gt/Sonne/00308.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_154.obj,False,True
Sonne,0,4,data/smplx_gt/Sonne/00312.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_156.obj,False,True
Sonne,0,5,data/smplx_gt/Sonne/00316.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_158.obj,False,True
Sonne,0,6,data/smplx_gt/Sonne/00320.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_160.obj,False,True
Sonne,0,7,data/smplx_gt/Sonne/00324.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_162.obj,False,True
Sonne,0,8,data/smplx_gt/Sonne/00328.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_164.obj,False,True
Sonne,0,9,data/smplx_gt/Sonne/00332.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_166.obj,False,True
Sonne,0,10,data/smplx_gt/Sonne/00336.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_168.obj,False,True
Sonne,0,11,data/smplx_gt/Sonne/00340.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_170.obj,False,True
Sonne,0,12,data/smplx_gt/Sonne/00344.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_172.obj,False,True
Sonne,0,13,data/smplx_gt/Sonne/00348.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_174.obj,False,True
Sonne,0,14,data/smplx_gt/Sonne/00352.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_176.obj,False,True
Sonne,0,15,data/smplx_gt/Sonne/00356.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_178.obj,False,True
Sonne,0,16,data/smplx_gt/Sonne/00360.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_180.obj,False,True
Sonne,0,17,data/smplx_gt/Sonne/00364.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_182.obj,False,True
Sonne,0,18,data/smplx_gt/Sonne/00368.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_184.obj,False,True
Sonne,0,19,data/smplx_gt/Sonne/00372.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_186.obj,False,True
Sonne,0,20,data/smplx_gt/Sonne/00376.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_188.obj,False,True
Sonne,0,21,data/smplx_gt/Sonne/00380.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_190.obj,False,True
Sonne,0,22,data/smplx_gt/Sonne/00384.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_192.obj,False,True
Sonne,0,23,data/smplx_gt/Sonne/00388.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_194.obj,False,True
Sonne,0,24,data/smplx_gt/Sonne/00392.obj,outputs/method_hamer/Sonne/smplifyx/meshes/low_196.obj,False,True
Sorry,0,0,data/smplx_gt/Sorry/00288.obj,outputs/method_hamer/Sorry/smplifyx/meshes/low_144.obj,False,True
Sorry,0,1,data/smplx_gt/Sorry/00292.obj,outputs/method_hamer/Sorry/smplifyx/meshes/low_146.obj,False,True
